                2685 0 1 | 46 | 000d | ff | 1 | 0
                2690 1 1 | 46 | 000d | ff | 0 | 0
                2700 0 0 | 46 | 000d | ff | 0 | 0
                2710 1 0 | 46 | 000e | ff | 1 | 0
                2720 0 0 | 46 | 000e | ff | 1 | 0
                2725 0 1 | 46 | 000e | ff | 1 | 0
                2730 1 1 | 46 | 000e | ff | 1 | 0
                2740 0 0 | 46 | 000e | ff | 1 | 0
                2750 1 0 | 46 | 000e | ff | 1 | 0
                2760 0 0 | 46 | 000e | ff | 1 | 0
                2765 0 1 | 46 | 000e | ff | 1 | 0
                2770 1 1 | 46 | 000e | ff | 0 | 0
                2780 0 0 | 46 | 000e | ff | 0 | 0
                2790 1 0 | 46 | 000f | ff | 1 | 0
                2800 0 0 | 46 | 000f | ff | 1 | 0
                2805 0 1 | 46 | 000f | ff | 1 | 0
                2810 1 1 | 46 | 000f | ff | 1 | 0
                2820 0 0 | 46 | 000f | ff | 1 | 0
                2830 1 0 | 46 | 000f | ff | 1 | 0
                2840 0 0 | 46 | 000f | ff | 1 | 0
                2845 0 1 | 46 | 000f | ff | 1 | 0
                2850 1 1 | 46 | 000f | ff | 0 | 0
                2860 0 0 | 46 | 000f | ff | 0 | 0
                2870 1 0 | 46 | 0010 | ff | 1 | 0
                2880 0 0 | 46 | 0010 | ff | 1 | 0
                2885 0 1 | 46 | 0010 | ff | 1 | 0
                2890 1 1 | 46 | 0010 | ff | 1 | 0
                2900 0 0 | 46 | 0010 | ff | 1 | 0
                2910 1 0 | 46 | 0010 | ff | 1 | 0
                2920 0 0 | 46 | 0010 | ff | 1 | 0
                2925 0 1 | 46 | 0010 | ff | 1 | 0
                2930 1 1 | 46 | 0010 | ff | 0 | 0
                2940 0 0 | 46 | 0010 | ff | 0 | 0
                2950 1 0 | 46 | 0011 | ff | 1 | 0
                2960 0 0 | 46 | 0011 | ff | 1 | 0
                2965 0 1 | 46 | 0011 | ff | 1 | 0
                2970 1 1 | 46 | 0011 | ff | 1 | 0
                2980 0 0 | 46 | 0011 | ff | 1 | 0
                2990 1 0 | 46 | 0011 | ff | 1 | 0
                3000 0 0 | 46 | 0011 | ff | 1 | 0
                3005 0 1 | 46 | 0011 | ff | 1 | 0
                3010 1 1 | 46 | 0011 | ff | 0 | 0
                3020 0 0 | 46 | 0011 | ff | 0 | 0
                3030 1 0 | 46 | 0012 | ff | 1 | 0
                3040 0 0 | 46 | 0012 | ff | 1 | 0
                3045 0 1 | 46 | 0012 | ff | 1 | 0
                3050 1 1 | 46 | 0012 | ff | 1 | 0
                3060 0 0 | 46 | 0012 | ff | 1 | 0
                3070 1 0 | 46 | 0012 | ff | 1 | 0
                3080 0 0 | 46 | 0012 | ff | 1 | 0
                3085 0 1 | 46 | 0012 | ff | 1 | 0
                3090 1 1 | 46 | 0012 | ff | 0 | 0
                3100 0 0 | 46 | 0012 | ff | 0 | 0
                3110 1 0 | 46 | 0013 | ff | 1 | 0
                3120 0 0 | 46 | 0013 | ff | 1 | 0
                3125 0 1 | 46 | 0013 | ff | 1 | 0
                3130 1 1 | 46 | 0013 | ff | 1 | 0
                3140 0 0 | 46 | 0013 | ff | 1 | 0
                3150 1 0 | 46 | 0013 | ff | 1 | 0
                3160 0 0 | 46 | 0013 | ff | 1 | 0
                3165 0 1 | 46 | 0013 | ff | 1 | 0
                3170 1 1 | 46 | 0013 | ff | 0 | 0
                3180 0 0 | 46 | 0013 | ff | 0 | 0
                3190 1 0 | 46 | 0014 | ff | 1 | 0
                3200 0 0 | 46 | 0014 | ff | 1 | 0
                3205 0 1 | 46 | 0014 | ff | 1 | 0
